,Crypto,Funding Rate,Exchange,date_time
1319,"""REEF"" ",-0.029561,"""Binance REEF ",2022-05-24 20:01:39.284470
1322,"""REEF"" ",-0.0056,"""FTX REEF ",2022-05-24 20:01:39.284470
1326,"""REN"" ",-0.034446,"""Binance REN ",2022-05-24 20:01:39.284470
1329,"""REN"" ",0.032,"""FTX REN ",2022-05-24 20:01:39.284470
1335,"""RNDR"" ",-0.036,"""FTX RNDR ",2022-05-24 20:01:39.284470
1341,"""RON"" ",0.1208,"""FTX RON ",2022-05-24 20:01:39.284470
1347,"""ROOK"" ",0.0312,"""FTX ROOK ",2022-05-24 20:01:39.284470
1351,"""ROSE"" ",-0.024552,"""Binance ROSE ",2022-05-24 20:01:39.284470
1354,"""ROSE"" ",-0.0368,"""FTX ROSE ",2022-05-24 20:01:39.284470
1358,"""RSR"" ",0.01,"""Binance RSR ",2022-05-24 20:01:39.284470
1361,"""RSR"" ",-0.0416,"""FTX RSR ",2022-05-24 20:01:39.284470
1365,"""RVN"" ",-0.029903,"""Binance RVN ",2022-05-24 20:01:39.284470
1371,"""SAND"" ",-0.009195,"""Binance SAND ",2022-05-24 20:01:39.284470
1374,"""SAND"" ",-0.0096,"""FTX SAND ",2022-05-24 20:01:39.284470
1381,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-24 20:01:39.284470
1384,"""SC"" ",-0.010436,"""Binance SC ",2022-05-24 20:01:39.284470
1387,"""SC"" ",-0.0184,"""FTX SC ",2022-05-24 20:01:39.284470
1393,"""SCRT"" ",0.0632,"""FTX SCRT ",2022-05-24 20:01:39.284470
1399,"""SECO"" ",-0.2416,"""FTX SECO ",2022-05-24 20:01:39.284470
1403,"""SFP"" ",0.01,"""Binance SFP ",2022-05-24 20:01:39.284470
1411,"""SHIB"" ",0.0008,"""FTX SHIB ",2022-05-24 20:01:39.284470
1418,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-24 20:01:39.284470
1421,"""SKL"" ",-0.023602,"""Binance SKL ",2022-05-24 20:01:39.284470
1424,"""SKL"" ",-0.0288,"""FTX SKL ",2022-05-24 20:01:39.284470
1430,"""SLP"" ",0.0192,"""FTX SLP ",2022-05-24 20:01:39.284470
1434,"""SNX"" ",-0.008117,"""Binance SNX ",2022-05-24 20:01:39.284470
1436,"""SNX"" ",-0.02347768,"""dYdX SNX ",2022-05-24 20:01:39.284470
1438,"""SNX"" ",-0.0328,"""FTX SNX ",2022-05-24 20:01:39.284470
1442,"""SOL"" ",-0.015371,"""Binance SOL ",2022-05-24 20:01:39.284470
1444,"""SOL"" ",0.000742,"""dYdX SOL ",2022-05-24 20:01:39.284470
1446,"""SOL"" ",-0.012,"""FTX SOL ",2022-05-24 20:01:39.284470
1448,"""SOL"" ",0.0494,"""BitMEX SOL ",2022-05-24 20:01:39.284470
1451,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-24 20:01:39.284470
1457,"""SOLBUSD"" ",-0.007921,"""Binance SOLBUSD ",2022-05-24 20:01:39.284470
1466,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-24 20:01:39.284470
1471,"""SOS"" ",-0.392,"""FTX SOS ",2022-05-24 20:01:39.284470
1477,"""SPELL"" ",-0.092,"""FTX SPELL ",2022-05-24 20:01:39.284470
1481,"""SRM"" ",-0.05319,"""Binance SRM ",2022-05-24 20:01:39.284470
1484,"""SRM"" ",-0.06,"""FTX SRM ",2022-05-24 20:01:39.284470
1491,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-24 20:01:39.284470
1496,"""SRN"" ",-2.2184,"""FTX SRN ",2022-05-24 20:01:39.284470
1502,"""STEP"" ",0.1072,"""FTX STEP ",2022-05-24 20:01:39.284470
1506,"""STMX"" ",0.01,"""Binance STMX ",2022-05-24 20:01:39.284470
1509,"""STMX"" ",-0.0432,"""FTX STMX ",2022-05-24 20:01:39.284470
1513,"""STORJ"" ",0.01,"""Binance STORJ ",2022-05-24 20:01:39.284470
1516,"""STORJ"" ",-0.016,"""FTX STORJ ",2022-05-24 20:01:39.284470
1522,"""STX"" ",-0.1008,"""FTX STX ",2022-05-24 20:01:39.284470
1526,"""SUSHI"" ",-0.009717,"""Binance SUSHI ",2022-05-24 20:01:39.284470
1528,"""SUSHI"" ",0.0090952,"""dYdX SUSHI ",2022-05-24 20:01:39.284470
1530,"""SUSHI"" ",-0.0224,"""FTX SUSHI ",2022-05-24 20:01:39.284470
1532,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-24 20:01:39.284470
1535,"""SXP"" ",-0.001149,"""Binance SXP ",2022-05-24 20:01:39.284470
1538,"""SXP"" ",-0.0184,"""FTX SXP ",2022-05-24 20:01:39.284470
1542,"""THETA"" ",0.01,"""Binance THETA ",2022-05-24 20:01:39.284470
1545,"""THETA"" ",-0.0128,"""FTX THETA ",2022-05-24 20:01:39.284470
1549,"""TLM"" ",-0.025707,"""Binance TLM ",2022-05-24 20:01:39.284470
1552,"""TLM"" ",-0.0152,"""FTX TLM ",2022-05-24 20:01:39.284470
1556,"""TOMO"" ",-0.011628,"""Binance TOMO ",2022-05-24 20:01:39.284470
1559,"""TOMO"" ",-0.0448,"""FTX TOMO ",2022-05-24 20:01:39.284470
1565,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-24 20:01:39.284470
1571,"""TONCOIN"" ",0.0384,"""FTX TONCOIN ",2022-05-24 20:01:39.284470
1575,"""TRB"" ",-0.033363,"""Binance TRB ",2022-05-24 20:01:39.284470
1583,"""TRU"" ",-0.0024,"""FTX TRU ",2022-05-24 20:01:39.284470
1587,"""TRX"" ",0.01,"""Binance TRX ",2022-05-24 20:01:39.284470
1589,"""TRX"" ",0.01096088,"""dYdX TRX ",2022-05-24 20:01:39.284470
1591,"""TRX"" ",0.008,"""FTX TRX ",2022-05-24 20:01:39.284470
1593,"""TRX"" ",0.3882,"""BitMEX TRX ",2022-05-24 20:01:39.284470
1599,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-24 20:01:39.284470
1604,"""TRYB"" ",0.0032,"""FTX TRYB ",2022-05-24 20:01:39.284470
1610,"""TULIP"" ",-0.0512,"""FTX TULIP ",2022-05-24 20:01:39.284470
1615,"""UMA"" ",-0.02116976,"""dYdX UMA ",2022-05-24 20:01:39.284470
1620,"""UNFI"" ",0.01,"""Binance UNFI ",2022-05-24 20:01:39.284470
1626,"""UNI"" ",0.003955,"""Binance UNI ",2022-05-24 20:01:39.284470
1628,"""UNI"" ",0.00742912,"""dYdX UNI ",2022-05-24 20:01:39.284470
1630,"""UNI"" ",0.0176,"""FTX UNI ",2022-05-24 20:01:39.284470
1636,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-24 20:01:39.284470
1642,"""UNISWAP"" ",0.04,"""FTX UNISWAP ",2022-05-24 20:01:39.284470
1649,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-24 20:01:39.284470
1654,"""USDT"" ",-0.0064,"""FTX USDT ",2022-05-24 20:01:39.284470
1660,"""UST"" ",-0.6536,"""FTX UST ",2022-05-24 20:01:39.284470
1664,"""VET"" ",-0.028886,"""Binance VET ",2022-05-24 20:01:39.284470
1667,"""VET"" ",-0.0512,"""FTX VET ",2022-05-24 20:01:39.284470
1674,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-24 20:01:39.284470
1677,"""WAVES"" ",-0.124269,"""Binance WAVES ",2022-05-24 20:01:39.284470
1680,"""WAVES"" ",-0.1048,"""FTX WAVES ",2022-05-24 20:01:39.284470
1684,"""WOO"" ",-0.006473,"""Binance WOO ",2022-05-24 20:01:39.284470
1692,"""XAUT"" ",0.0616,"""FTX XAUT ",2022-05-24 20:01:39.284470
1699,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-24 20:01:39.284470
1705,"""XBTEUR"" ",-0.0196,"""BitMEX XBTEUR ",2022-05-24 20:01:39.284470
1711,"""XBTT"" ",0.0024,"""BitMEX XBTT ",2022-05-24 20:01:39.284470
1714,"""XEM"" ",-0.095105,"""Binance XEM ",2022-05-24 20:01:39.284470
1717,"""XEM"" ",-0.0176,"""FTX XEM ",2022-05-24 20:01:39.284470
1721,"""XLM"" ",-0.009804,"""Binance XLM ",2022-05-24 20:01:39.284470
1723,"""XLM"" ",0.0097324,"""dYdX XLM ",2022-05-24 20:01:39.284470
1725,"""XLM"" ",0.0096,"""FTX XLM ",2022-05-24 20:01:39.284470
1732,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-24 20:01:39.284470
1735,"""XMR"" ",-0.043106,"""Binance XMR ",2022-05-24 20:01:39.284470
1737,"""XMR"" ",-0.06165728,"""dYdX XMR ",2022-05-24 20:01:39.284470
1739,"""XMR"" ",-0.0328,"""FTX XMR ",2022-05-24 20:01:39.284470
1743,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-24 20:01:39.284470
1749,"""XRPBUSD"" ",0.006717,"""Binance XRPBUSD ",2022-05-24 20:01:39.284470
1758,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-24 20:01:39.284470
1761,"""YFI"" ",-0.027296,"""Binance YFI ",2022-05-24 20:01:39.284470
1763,"""YFI"" ",-0.00710232,"""dYdX YFI ",2022-05-24 20:01:39.284470
1765,"""YFI"" ",-0.0344,"""FTX YFI ",2022-05-24 20:01:39.284470
1769,"""YFII"" ",0.01,"""Binance YFII ",2022-05-24 20:01:39.284470
1772,"""YFII"" ",-0.0032,"""FTX YFII ",2022-05-24 20:01:39.284470
1776,"""ZEC"" ",-0.014883,"""Binance ZEC ",2022-05-24 20:01:39.284470
1778,"""ZEC"" ",0.00387936,"""dYdX ZEC ",2022-05-24 20:01:39.284470
1780,"""ZEC"" ",-0.0136,"""FTX ZEC ",2022-05-24 20:01:39.284470
1784,"""ZEN"" ",0.003818,"""Binance ZEN ",2022-05-24 20:01:39.284470
1790,"""ZIL"" ",-0.010538,"""Binance ZIL ",2022-05-24 20:01:39.284470
1793,"""ZIL"" ",-0.0112,"""FTX ZIL ",2022-05-24 20:01:39.284470
1797,"""ZRX"" ",-0.030699,"""Binance ZRX ",2022-05-24 20:01:39.284470
1799,"""ZRX"" ",0.0089024,"""dYdX ZRX ",2022-05-24 20:01:39.284470
1801,"""ZRX"" ",-0.0296,"""FTX ZRX ",2022-05-24 20:01:39.284470
