,Crypto,Funding Rate,Exchange,date_time
1321,"""RAY"" ",-0.0368,"""FTX RAY ",2022-05-27 00:29:58.570406
1325,"""REEF"" ",-0.017147,"""Binance REEF ",2022-05-27 00:29:58.570406
1328,"""REEF"" ",0.0176,"""FTX REEF ",2022-05-27 00:29:58.570406
1332,"""REN"" ",-0.043629,"""Binance REN ",2022-05-27 00:29:58.570406
1335,"""REN"" ",0.0216,"""FTX REN ",2022-05-27 00:29:58.570406
1341,"""RNDR"" ",0.02,"""FTX RNDR ",2022-05-27 00:29:58.570406
1347,"""RON"" ",0.2528,"""FTX RON ",2022-05-27 00:29:58.570406
1353,"""ROOK"" ",0.028,"""FTX ROOK ",2022-05-27 00:29:58.570406
1357,"""ROSE"" ",0.000366,"""Binance ROSE ",2022-05-27 00:29:58.570406
1360,"""ROSE"" ",-0.0216,"""FTX ROSE ",2022-05-27 00:29:58.570406
1364,"""RSR"" ",-0.00667,"""Binance RSR ",2022-05-27 00:29:58.570406
1367,"""RSR"" ",-0.0296,"""FTX RSR ",2022-05-27 00:29:58.570406
1371,"""RVN"" ",-0.008843,"""Binance RVN ",2022-05-27 00:29:58.570406
1377,"""SAND"" ",-0.026383,"""Binance SAND ",2022-05-27 00:29:58.570406
1380,"""SAND"" ",-0.0416,"""FTX SAND ",2022-05-27 00:29:58.570406
1387,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-27 00:29:58.570406
1390,"""SC"" ",-0.098693,"""Binance SC ",2022-05-27 00:29:58.570406
1393,"""SC"" ",-0.056,"""FTX SC ",2022-05-27 00:29:58.570406
1399,"""SCRT"" ",-0.0344,"""FTX SCRT ",2022-05-27 00:29:58.570406
1405,"""SECO"" ",-0.4784,"""FTX SECO ",2022-05-27 00:29:58.570406
1409,"""SFP"" ",2.6e-05,"""Binance SFP ",2022-05-27 00:29:58.570406
1417,"""SHIB"" ",-0.016,"""FTX SHIB ",2022-05-27 00:29:58.570406
1424,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-27 00:29:58.570406
1427,"""SKL"" ",-0.060125,"""Binance SKL ",2022-05-27 00:29:58.570406
1430,"""SKL"" ",-0.0456,"""FTX SKL ",2022-05-27 00:29:58.570406
1436,"""SLP"" ",-0.0936,"""FTX SLP ",2022-05-27 00:29:58.570406
1440,"""SNX"" ",0.000737,"""Binance SNX ",2022-05-27 00:29:58.570406
1442,"""SNX"" ",0.00206512,"""dYdX SNX ",2022-05-27 00:29:58.570406
1444,"""SNX"" ",-0.0256,"""FTX SNX ",2022-05-27 00:29:58.570406
1448,"""SOL"" ",-0.014257,"""Binance SOL ",2022-05-27 00:29:58.570406
1450,"""SOL"" ",-0.00795616,"""dYdX SOL ",2022-05-27 00:29:58.570406
1452,"""SOL"" ",-0.0216,"""FTX SOL ",2022-05-27 00:29:58.570406
1454,"""SOL"" ",0.0211,"""BitMEX SOL ",2022-05-27 00:29:58.570406
1457,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-27 00:29:58.570406
1463,"""SOLBUSD"" ",-0.002416,"""Binance SOLBUSD ",2022-05-27 00:29:58.570406
1472,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-27 00:29:58.570406
1477,"""SOS"" ",-0.3752,"""FTX SOS ",2022-05-27 00:29:58.570406
1483,"""SPELL"" ",-0.044,"""FTX SPELL ",2022-05-27 00:29:58.570406
1487,"""SRM"" ",-0.048836,"""Binance SRM ",2022-05-27 00:29:58.570406
1490,"""SRM"" ",-0.052,"""FTX SRM ",2022-05-27 00:29:58.570406
1497,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-27 00:29:58.570406
1502,"""SRN"" ",3.7792,"""FTX SRN ",2022-05-27 00:29:58.570406
1508,"""STEP"" ",0.1824,"""FTX STEP ",2022-05-27 00:29:58.570406
1512,"""STMX"" ",0.01,"""Binance STMX ",2022-05-27 00:29:58.570406
1515,"""STMX"" ",0.036,"""FTX STMX ",2022-05-27 00:29:58.570406
1519,"""STORJ"" ",-0.000898,"""Binance STORJ ",2022-05-27 00:29:58.570406
1522,"""STORJ"" ",-0.0272,"""FTX STORJ ",2022-05-27 00:29:58.570406
1528,"""STX"" ",-0.0672,"""FTX STX ",2022-05-27 00:29:58.570406
1532,"""SUSHI"" ",-0.012741,"""Binance SUSHI ",2022-05-27 00:29:58.570406
1534,"""SUSHI"" ",-0.01157144,"""dYdX SUSHI ",2022-05-27 00:29:58.570406
1536,"""SUSHI"" ",-0.02,"""FTX SUSHI ",2022-05-27 00:29:58.570406
1538,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-27 00:29:58.570406
1541,"""SXP"" ",0.007951,"""Binance SXP ",2022-05-27 00:29:58.570406
1544,"""SXP"" ",-0.0008,"""FTX SXP ",2022-05-27 00:29:58.570406
1548,"""THETA"" ",-0.017136,"""Binance THETA ",2022-05-27 00:29:58.570406
1551,"""THETA"" ",-0.032,"""FTX THETA ",2022-05-27 00:29:58.570406
1555,"""TLM"" ",-0.012601,"""Binance TLM ",2022-05-27 00:29:58.570406
1558,"""TLM"" ",-0.0232,"""FTX TLM ",2022-05-27 00:29:58.570406
1562,"""TOMO"" ",-0.137718,"""Binance TOMO ",2022-05-27 00:29:58.570406
1565,"""TOMO"" ",-0.1208,"""FTX TOMO ",2022-05-27 00:29:58.570406
1571,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-27 00:29:58.570406
1577,"""TONCOIN"" ",-0.008,"""FTX TONCOIN ",2022-05-27 00:29:58.570406
1581,"""TRB"" ",0.006091,"""Binance TRB ",2022-05-27 00:29:58.570406
1589,"""TRU"" ",0.0568,"""FTX TRU ",2022-05-27 00:29:58.570406
1593,"""TRX"" ",0.01,"""Binance TRX ",2022-05-27 00:29:58.570406
1595,"""TRX"" ",0.01930664,"""dYdX TRX ",2022-05-27 00:29:58.570406
1597,"""TRX"" ",-0.0008,"""FTX TRX ",2022-05-27 00:29:58.570406
1599,"""TRX"" ",-0.1218,"""BitMEX TRX ",2022-05-27 00:29:58.570406
1602,"""TRXBUSD"" ",0.01,"""Binance TRXBUSD ",2022-05-27 00:29:58.570406
1611,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-27 00:29:58.570406
1616,"""TRYB"" ",-0.0944,"""FTX TRYB ",2022-05-27 00:29:58.570406
1622,"""TULIP"" ",-0.1096,"""FTX TULIP ",2022-05-27 00:29:58.570406
1627,"""UMA"" ",0.01007328,"""dYdX UMA ",2022-05-27 00:29:58.570406
1632,"""UNFI"" ",-0.008797,"""Binance UNFI ",2022-05-27 00:29:58.570406
1638,"""UNI"" ",0.003405,"""Binance UNI ",2022-05-27 00:29:58.570406
1640,"""UNI"" ",0.00911872,"""dYdX UNI ",2022-05-27 00:29:58.570406
1642,"""UNI"" ",0.0072,"""FTX UNI ",2022-05-27 00:29:58.570406
1648,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-27 00:29:58.570406
1654,"""UNISWAP"" ",0.0264,"""FTX UNISWAP ",2022-05-27 00:29:58.570406
1661,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-27 00:29:58.570406
1666,"""USDT"" ",0.0,"""FTX USDT ",2022-05-27 00:29:58.570406
1672,"""UST"" ",0.2832,"""FTX UST ",2022-05-27 00:29:58.570406
1676,"""VET"" ",-0.023402,"""Binance VET ",2022-05-27 00:29:58.570406
1679,"""VET"" ",-0.0248,"""FTX VET ",2022-05-27 00:29:58.570406
1686,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-27 00:29:58.570406
1689,"""WAVES"" ",-0.115706,"""Binance WAVES ",2022-05-27 00:29:58.570406
1692,"""WAVES"" ",-0.104,"""FTX WAVES ",2022-05-27 00:29:58.570406
1696,"""WOO"" ",-0.028166,"""Binance WOO ",2022-05-27 00:29:58.570406
1704,"""XAUT"" ",-0.0232,"""FTX XAUT ",2022-05-27 00:29:58.570406
1711,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-27 00:29:58.570406
1717,"""XBTEUR"" ",0.01,"""BitMEX XBTEUR ",2022-05-27 00:29:58.570406
1723,"""XBTT"" ",0.0025,"""BitMEX XBTT ",2022-05-27 00:29:58.570406
1726,"""XEM"" ",-0.030984,"""Binance XEM ",2022-05-27 00:29:58.570406
1729,"""XEM"" ",-0.0248,"""FTX XEM ",2022-05-27 00:29:58.570406
1733,"""XLM"" ",-0.006624,"""Binance XLM ",2022-05-27 00:29:58.570406
1735,"""XLM"" ",0.00984512,"""dYdX XLM ",2022-05-27 00:29:58.570406
1737,"""XLM"" ",-0.0168,"""FTX XLM ",2022-05-27 00:29:58.570406
1744,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-27 00:29:58.570406
1747,"""XMR"" ",-0.021154,"""Binance XMR ",2022-05-27 00:29:58.570406
1749,"""XMR"" ",-0.00436912,"""dYdX XMR ",2022-05-27 00:29:58.570406
1751,"""XMR"" ",-0.0344,"""FTX XMR ",2022-05-27 00:29:58.570406
1755,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-27 00:29:58.570406
1761,"""XRPBUSD"" ",-0.019351,"""Binance XRPBUSD ",2022-05-27 00:29:58.570406
1770,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-27 00:29:58.570406
1773,"""YFI"" ",-0.013334,"""Binance YFI ",2022-05-27 00:29:58.570406
1775,"""YFI"" ",-0.01040072,"""dYdX YFI ",2022-05-27 00:29:58.570406
1777,"""YFI"" ",-0.0232,"""FTX YFI ",2022-05-27 00:29:58.570406
1781,"""YFII"" ",0.01,"""Binance YFII ",2022-05-27 00:29:58.570406
1784,"""YFII"" ",-0.3856,"""FTX YFII ",2022-05-27 00:29:58.570406
1788,"""ZEC"" ",0.005615,"""Binance ZEC ",2022-05-27 00:29:58.570406
1790,"""ZEC"" ",0.0074732,"""dYdX ZEC ",2022-05-27 00:29:58.570406
1792,"""ZEC"" ",-0.0304,"""FTX ZEC ",2022-05-27 00:29:58.570406
1796,"""ZEN"" ",-0.024679,"""Binance ZEN ",2022-05-27 00:29:58.570406
1802,"""ZIL"" ",-0.019768,"""Binance ZIL ",2022-05-27 00:29:58.570406
1805,"""ZIL"" ",-0.0224,"""FTX ZIL ",2022-05-27 00:29:58.570406
1809,"""ZRX"" ",-0.025859,"""Binance ZRX ",2022-05-27 00:29:58.570406
1811,"""ZRX"" ",0.00976472,"""dYdX ZRX ",2022-05-27 00:29:58.570406
1813,"""ZRX"" ",-0.0264,"""FTX ZRX ",2022-05-27 00:29:58.570406
