,Crypto,Funding Rate,Exchange,date_time
1318,"""RAY"" ",-0.04425,"""Binance RAY ",2022-05-27 20:01:06.997267
1321,"""RAY"" ",-0.0368,"""FTX RAY ",2022-05-27 20:01:06.997267
1325,"""REEF"" ",-0.02849,"""Binance REEF ",2022-05-27 20:01:06.997267
1328,"""REEF"" ",0.0208,"""FTX REEF ",2022-05-27 20:01:06.997267
1332,"""REN"" ",-0.027478,"""Binance REN ",2022-05-27 20:01:06.997267
1335,"""REN"" ",-0.0008,"""FTX REN ",2022-05-27 20:01:06.997267
1341,"""RNDR"" ",-0.04,"""FTX RNDR ",2022-05-27 20:01:06.997267
1347,"""RON"" ",0.104,"""FTX RON ",2022-05-27 20:01:06.997267
1353,"""ROOK"" ",-0.0416,"""FTX ROOK ",2022-05-27 20:01:06.997267
1357,"""ROSE"" ",-0.038056,"""Binance ROSE ",2022-05-27 20:01:06.997267
1360,"""ROSE"" ",-0.0448,"""FTX ROSE ",2022-05-27 20:01:06.997267
1364,"""RSR"" ",-0.101559,"""Binance RSR ",2022-05-27 20:01:06.997267
1367,"""RSR"" ",-0.0296,"""FTX RSR ",2022-05-27 20:01:06.997267
1371,"""RVN"" ",-0.00645,"""Binance RVN ",2022-05-27 20:01:06.997267
1377,"""SAND"" ",-0.034664,"""Binance SAND ",2022-05-27 20:01:06.997267
1380,"""SAND"" ",-0.0328,"""FTX SAND ",2022-05-27 20:01:06.997267
1387,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-27 20:01:06.997267
1390,"""SC"" ",-0.036966,"""Binance SC ",2022-05-27 20:01:06.997267
1393,"""SC"" ",-0.0224,"""FTX SC ",2022-05-27 20:01:06.997267
1399,"""SCRT"" ",-0.1008,"""FTX SCRT ",2022-05-27 20:01:06.997267
1405,"""SECO"" ",0.1304,"""FTX SECO ",2022-05-27 20:01:06.997267
1409,"""SFP"" ",-0.005936,"""Binance SFP ",2022-05-27 20:01:06.997267
1417,"""SHIB"" ",-0.0232,"""FTX SHIB ",2022-05-27 20:01:06.997267
1424,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-27 20:01:06.997267
1427,"""SKL"" ",0.007721,"""Binance SKL ",2022-05-27 20:01:06.997267
1430,"""SKL"" ",-0.02,"""FTX SKL ",2022-05-27 20:01:06.997267
1436,"""SLP"" ",-0.028,"""FTX SLP ",2022-05-27 20:01:06.997267
1440,"""SNX"" ",-0.027307,"""Binance SNX ",2022-05-27 20:01:06.997267
1442,"""SNX"" ",-0.04292584,"""dYdX SNX ",2022-05-27 20:01:06.997267
1444,"""SNX"" ",-0.0648,"""FTX SNX ",2022-05-27 20:01:06.997267
1448,"""SOL"" ",-0.000181,"""Binance SOL ",2022-05-27 20:01:06.997267
1450,"""SOL"" ",-0.007026,"""dYdX SOL ",2022-05-27 20:01:06.997267
1452,"""SOL"" ",-0.02,"""FTX SOL ",2022-05-27 20:01:06.997267
1454,"""SOL"" ",0.01,"""BitMEX SOL ",2022-05-27 20:01:06.997267
1457,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-27 20:01:06.997267
1463,"""SOLBUSD"" ",-0.003728,"""Binance SOLBUSD ",2022-05-27 20:01:06.997267
1472,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-27 20:01:06.997267
1477,"""SOS"" ",-0.3808,"""FTX SOS ",2022-05-27 20:01:06.997267
1483,"""SPELL"" ",-0.0808,"""FTX SPELL ",2022-05-27 20:01:06.997267
1487,"""SRM"" ",-0.011268,"""Binance SRM ",2022-05-27 20:01:06.997267
1490,"""SRM"" ",-0.0504,"""FTX SRM ",2022-05-27 20:01:06.997267
1497,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-27 20:01:06.997267
1502,"""SRN"" ",-2.9712,"""FTX SRN ",2022-05-27 20:01:06.997267
1508,"""STEP"" ",0.016,"""FTX STEP ",2022-05-27 20:01:06.997267
1512,"""STMX"" ",0.01,"""Binance STMX ",2022-05-27 20:01:06.997267
1515,"""STMX"" ",0.0072,"""FTX STMX ",2022-05-27 20:01:06.997267
1519,"""STORJ"" ",-0.031843,"""Binance STORJ ",2022-05-27 20:01:06.997267
1522,"""STORJ"" ",-0.0424,"""FTX STORJ ",2022-05-27 20:01:06.997267
1528,"""STX"" ",-0.0752,"""FTX STX ",2022-05-27 20:01:06.997267
1532,"""SUSHI"" ",0.008469,"""Binance SUSHI ",2022-05-27 20:01:06.997267
1534,"""SUSHI"" ",0.00024352,"""dYdX SUSHI ",2022-05-27 20:01:06.997267
1536,"""SUSHI"" ",-0.0288,"""FTX SUSHI ",2022-05-27 20:01:06.997267
1538,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-27 20:01:06.997267
1541,"""SXP"" ",0.003118,"""Binance SXP ",2022-05-27 20:01:06.997267
1544,"""SXP"" ",-0.0032,"""FTX SXP ",2022-05-27 20:01:06.997267
1548,"""THETA"" ",-0.008543,"""Binance THETA ",2022-05-27 20:01:06.997267
1551,"""THETA"" ",-0.052,"""FTX THETA ",2022-05-27 20:01:06.997267
1555,"""TLM"" ",-0.007056,"""Binance TLM ",2022-05-27 20:01:06.997267
1558,"""TLM"" ",-0.0512,"""FTX TLM ",2022-05-27 20:01:06.997267
1562,"""TOMO"" ",-0.060001,"""Binance TOMO ",2022-05-27 20:01:06.997267
1565,"""TOMO"" ",-0.044,"""FTX TOMO ",2022-05-27 20:01:06.997267
1571,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-27 20:01:06.997267
1577,"""TONCOIN"" ",-0.0208,"""FTX TONCOIN ",2022-05-27 20:01:06.997267
1581,"""TRB"" ",-0.052341,"""Binance TRB ",2022-05-27 20:01:06.997267
1589,"""TRU"" ",0.0184,"""FTX TRU ",2022-05-27 20:01:06.997267
1593,"""TRX"" ",0.01,"""Binance TRX ",2022-05-27 20:01:06.997267
1595,"""TRX"" ",0.00753232,"""dYdX TRX ",2022-05-27 20:01:06.997267
1597,"""TRX"" ",0.0,"""FTX TRX ",2022-05-27 20:01:06.997267
1599,"""TRX"" ",-0.0225,"""BitMEX TRX ",2022-05-27 20:01:06.997267
1602,"""TRXBUSD"" ",0.01,"""Binance TRXBUSD ",2022-05-27 20:01:06.997267
1611,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-27 20:01:06.997267
1616,"""TRYB"" ",0.0696,"""FTX TRYB ",2022-05-27 20:01:06.997267
1622,"""TULIP"" ",-0.1544,"""FTX TULIP ",2022-05-27 20:01:06.997267
1627,"""UMA"" ",-0.03038144,"""dYdX UMA ",2022-05-27 20:01:06.997267
1632,"""UNFI"" ",-0.017129,"""Binance UNFI ",2022-05-27 20:01:06.997267
1638,"""UNI"" ",0.004271,"""Binance UNI ",2022-05-27 20:01:06.997267
1640,"""UNI"" ",0.00099536,"""dYdX UNI ",2022-05-27 20:01:06.997267
1642,"""UNI"" ",-0.0064,"""FTX UNI ",2022-05-27 20:01:06.997267
1648,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-27 20:01:06.997267
1654,"""UNISWAP"" ",-0.0368,"""FTX UNISWAP ",2022-05-27 20:01:06.997267
1661,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-27 20:01:06.997267
1666,"""USDT"" ",0.0,"""FTX USDT ",2022-05-27 20:01:06.997267
1672,"""UST"" ",0.2832,"""FTX UST ",2022-05-27 20:01:06.997267
1676,"""VET"" ",-0.015838,"""Binance VET ",2022-05-27 20:01:06.997267
1679,"""VET"" ",-0.0064,"""FTX VET ",2022-05-27 20:01:06.997267
1686,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-27 20:01:06.997267
1689,"""WAVES"" ",-0.148439,"""Binance WAVES ",2022-05-27 20:01:06.997267
1692,"""WAVES"" ",-0.1848,"""FTX WAVES ",2022-05-27 20:01:06.997267
1696,"""WOO"" ",0.003147,"""Binance WOO ",2022-05-27 20:01:06.997267
1704,"""XAUT"" ",-0.0416,"""FTX XAUT ",2022-05-27 20:01:06.997267
1711,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-27 20:01:06.997267
1717,"""XBTEUR"" ",0.01,"""BitMEX XBTEUR ",2022-05-27 20:01:06.997267
1723,"""XBTT"" ",0.0021,"""BitMEX XBTT ",2022-05-27 20:01:06.997267
1726,"""XEM"" ",-0.014606,"""Binance XEM ",2022-05-27 20:01:06.997267
1729,"""XEM"" ",-0.0352,"""FTX XEM ",2022-05-27 20:01:06.997267
1733,"""XLM"" ",0.000682,"""Binance XLM ",2022-05-27 20:01:06.997267
1735,"""XLM"" ",0.0093884,"""dYdX XLM ",2022-05-27 20:01:06.997267
1737,"""XLM"" ",-0.0192,"""FTX XLM ",2022-05-27 20:01:06.997267
1744,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-27 20:01:06.997267
1747,"""XMR"" ",-0.029978,"""Binance XMR ",2022-05-27 20:01:06.997267
1749,"""XMR"" ",0.00737016,"""dYdX XMR ",2022-05-27 20:01:06.997267
1751,"""XMR"" ",-0.0072,"""FTX XMR ",2022-05-27 20:01:06.997267
1755,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-27 20:01:06.997267
1761,"""XRPBUSD"" ",0.003894,"""Binance XRPBUSD ",2022-05-27 20:01:06.997267
1770,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-27 20:01:06.997267
1773,"""YFI"" ",-0.00855,"""Binance YFI ",2022-05-27 20:01:06.997267
1775,"""YFI"" ",-0.01033568,"""dYdX YFI ",2022-05-27 20:01:06.997267
1777,"""YFI"" ",-0.0272,"""FTX YFI ",2022-05-27 20:01:06.997267
1781,"""YFII"" ",0.01,"""Binance YFII ",2022-05-27 20:01:06.997267
1784,"""YFII"" ",-0.9824,"""FTX YFII ",2022-05-27 20:01:06.997267
1788,"""ZEC"" ",5.5e-05,"""Binance ZEC ",2022-05-27 20:01:06.997267
1790,"""ZEC"" ",0.0090464,"""dYdX ZEC ",2022-05-27 20:01:06.997267
1792,"""ZEC"" ",-0.0104,"""FTX ZEC ",2022-05-27 20:01:06.997267
1796,"""ZEN"" ",0.000398,"""Binance ZEN ",2022-05-27 20:01:06.997267
1802,"""ZIL"" ",0.004841,"""Binance ZIL ",2022-05-27 20:01:06.997267
1805,"""ZIL"" ",-0.0128,"""FTX ZIL ",2022-05-27 20:01:06.997267
1809,"""ZRX"" ",-0.020022,"""Binance ZRX ",2022-05-27 20:01:06.997267
1811,"""ZRX"" ",0.00949968,"""dYdX ZRX ",2022-05-27 20:01:06.997267
1813,"""ZRX"" ",-0.0352,"""FTX ZRX ",2022-05-27 20:01:06.997267
