,Crypto,Funding Rate,Exchange,date_time
1322,"""REEF"" ",0.0016,"""FTX REEF ",2022-05-25 12:01:46.861919
1326,"""REN"" ",-0.014368,"""Binance REN ",2022-05-25 12:01:46.861919
1329,"""REN"" ",0.0,"""FTX REN ",2022-05-25 12:01:46.861919
1335,"""RNDR"" ",0.0312,"""FTX RNDR ",2022-05-25 12:01:46.861919
1341,"""RON"" ",0.0536,"""FTX RON ",2022-05-25 12:01:46.861919
1347,"""ROOK"" ",0.008,"""FTX ROOK ",2022-05-25 12:01:46.861919
1351,"""ROSE"" ",-0.024875,"""Binance ROSE ",2022-05-25 12:01:46.861919
1354,"""ROSE"" ",-0.0392,"""FTX ROSE ",2022-05-25 12:01:46.861919
1358,"""RSR"" ",-0.00053,"""Binance RSR ",2022-05-25 12:01:46.861919
1361,"""RSR"" ",-0.032,"""FTX RSR ",2022-05-25 12:01:46.861919
1365,"""RVN"" ",-0.02084,"""Binance RVN ",2022-05-25 12:01:46.861919
1371,"""SAND"" ",-0.000135,"""Binance SAND ",2022-05-25 12:01:46.861919
1374,"""SAND"" ",-0.004,"""FTX SAND ",2022-05-25 12:01:46.861919
1381,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-25 12:01:46.861919
1384,"""SC"" ",0.01,"""Binance SC ",2022-05-25 12:01:46.861919
1387,"""SC"" ",0.0112,"""FTX SC ",2022-05-25 12:01:46.861919
1393,"""SCRT"" ",-0.096,"""FTX SCRT ",2022-05-25 12:01:46.861919
1399,"""SECO"" ",0.112,"""FTX SECO ",2022-05-25 12:01:46.861919
1403,"""SFP"" ",-0.00403,"""Binance SFP ",2022-05-25 12:01:46.861919
1411,"""SHIB"" ",-0.0128,"""FTX SHIB ",2022-05-25 12:01:46.861919
1418,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-25 12:01:46.861919
1421,"""SKL"" ",-0.013712,"""Binance SKL ",2022-05-25 12:01:46.861919
1424,"""SKL"" ",-0.0408,"""FTX SKL ",2022-05-25 12:01:46.861919
1430,"""SLP"" ",-0.0848,"""FTX SLP ",2022-05-25 12:01:46.861919
1434,"""SNX"" ",-0.012283,"""Binance SNX ",2022-05-25 12:01:46.861919
1436,"""SNX"" ",-0.00731776,"""dYdX SNX ",2022-05-25 12:01:46.861919
1438,"""SNX"" ",-0.0088,"""FTX SNX ",2022-05-25 12:01:46.861919
1442,"""SOL"" ",0.00784,"""Binance SOL ",2022-05-25 12:01:46.861919
1444,"""SOL"" ",-0.0058588,"""dYdX SOL ",2022-05-25 12:01:46.861919
1446,"""SOL"" ",-0.0072,"""FTX SOL ",2022-05-25 12:01:46.861919
1448,"""SOL"" ",0.0471,"""BitMEX SOL ",2022-05-25 12:01:46.861919
1451,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-25 12:01:46.861919
1457,"""SOLBUSD"" ",0.01,"""Binance SOLBUSD ",2022-05-25 12:01:46.861919
1466,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-25 12:01:46.861919
1471,"""SOS"" ",-0.2456,"""FTX SOS ",2022-05-25 12:01:46.861919
1477,"""SPELL"" ",-0.1248,"""FTX SPELL ",2022-05-25 12:01:46.861919
1481,"""SRM"" ",-0.04289,"""Binance SRM ",2022-05-25 12:01:46.861919
1484,"""SRM"" ",-0.0256,"""FTX SRM ",2022-05-25 12:01:46.861919
1491,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-25 12:01:46.861919
1496,"""SRN"" ",-2.0048,"""FTX SRN ",2022-05-25 12:01:46.861919
1502,"""STEP"" ",0.0488,"""FTX STEP ",2022-05-25 12:01:46.861919
1506,"""STMX"" ",-0.006272,"""Binance STMX ",2022-05-25 12:01:46.861919
1509,"""STMX"" ",0.0336,"""FTX STMX ",2022-05-25 12:01:46.861919
1513,"""STORJ"" ",0.008319,"""Binance STORJ ",2022-05-25 12:01:46.861919
1516,"""STORJ"" ",-0.0144,"""FTX STORJ ",2022-05-25 12:01:46.861919
1522,"""STX"" ",-0.0744,"""FTX STX ",2022-05-25 12:01:46.861919
1526,"""SUSHI"" ",-0.011221,"""Binance SUSHI ",2022-05-25 12:01:46.861919
1528,"""SUSHI"" ",-0.00228232,"""dYdX SUSHI ",2022-05-25 12:01:46.861919
1530,"""SUSHI"" ",-0.024,"""FTX SUSHI ",2022-05-25 12:01:46.861919
1532,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-25 12:01:46.861919
1535,"""SXP"" ",0.004568,"""Binance SXP ",2022-05-25 12:01:46.861919
1538,"""SXP"" ",0.0056,"""FTX SXP ",2022-05-25 12:01:46.861919
1542,"""THETA"" ",0.01,"""Binance THETA ",2022-05-25 12:01:46.861919
1545,"""THETA"" ",0.0048,"""FTX THETA ",2022-05-25 12:01:46.861919
1549,"""TLM"" ",-0.028237,"""Binance TLM ",2022-05-25 12:01:46.861919
1552,"""TLM"" ",-0.02,"""FTX TLM ",2022-05-25 12:01:46.861919
1556,"""TOMO"" ",-0.00584,"""Binance TOMO ",2022-05-25 12:01:46.861919
1559,"""TOMO"" ",0.0104,"""FTX TOMO ",2022-05-25 12:01:46.861919
1565,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-25 12:01:46.861919
1571,"""TONCOIN"" ",0.0048,"""FTX TONCOIN ",2022-05-25 12:01:46.861919
1575,"""TRB"" ",-0.031279,"""Binance TRB ",2022-05-25 12:01:46.861919
1583,"""TRU"" ",0.0336,"""FTX TRU ",2022-05-25 12:01:46.861919
1587,"""TRX"" ",0.01,"""Binance TRX ",2022-05-25 12:01:46.861919
1589,"""TRX"" ",0.01,"""dYdX TRX ",2022-05-25 12:01:46.861919
1591,"""TRX"" ",0.0032,"""FTX TRX ",2022-05-25 12:01:46.861919
1593,"""TRX"" ",0.3105,"""BitMEX TRX ",2022-05-25 12:01:46.861919
1599,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-25 12:01:46.861919
1604,"""TRYB"" ",-0.1016,"""FTX TRYB ",2022-05-25 12:01:46.861919
1610,"""TULIP"" ",-0.2752,"""FTX TULIP ",2022-05-25 12:01:46.861919
1615,"""UMA"" ",-0.47089792,"""dYdX UMA ",2022-05-25 12:01:46.861919
1620,"""UNFI"" ",0.002157,"""Binance UNFI ",2022-05-25 12:01:46.861919
1626,"""UNI"" ",0.002856,"""Binance UNI ",2022-05-25 12:01:46.861919
1628,"""UNI"" ",0.00842512,"""dYdX UNI ",2022-05-25 12:01:46.861919
1630,"""UNI"" ",0.0152,"""FTX UNI ",2022-05-25 12:01:46.861919
1636,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-25 12:01:46.861919
1642,"""UNISWAP"" ",0.0912,"""FTX UNISWAP ",2022-05-25 12:01:46.861919
1649,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-25 12:01:46.861919
1654,"""USDT"" ",-0.0032,"""FTX USDT ",2022-05-25 12:01:46.861919
1660,"""UST"" ",-1.2776,"""FTX UST ",2022-05-25 12:01:46.861919
1664,"""VET"" ",-0.008183,"""Binance VET ",2022-05-25 12:01:46.861919
1667,"""VET"" ",-0.0184,"""FTX VET ",2022-05-25 12:01:46.861919
1674,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-25 12:01:46.861919
1677,"""WAVES"" ",-0.106173,"""Binance WAVES ",2022-05-25 12:01:46.861919
1680,"""WAVES"" ",-0.0904,"""FTX WAVES ",2022-05-25 12:01:46.861919
1684,"""WOO"" ",-0.013835,"""Binance WOO ",2022-05-25 12:01:46.861919
1692,"""XAUT"" ",0.0224,"""FTX XAUT ",2022-05-25 12:01:46.861919
1699,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-25 12:01:46.861919
1705,"""XBTEUR"" ",0.01,"""BitMEX XBTEUR ",2022-05-25 12:01:46.861919
1711,"""XBTT"" ",0.01,"""BitMEX XBTT ",2022-05-25 12:01:46.861919
1714,"""XEM"" ",-0.01309,"""Binance XEM ",2022-05-25 12:01:46.861919
1717,"""XEM"" ",-0.0048,"""FTX XEM ",2022-05-25 12:01:46.861919
1721,"""XLM"" ",0.000888,"""Binance XLM ",2022-05-25 12:01:46.861919
1723,"""XLM"" ",0.01,"""dYdX XLM ",2022-05-25 12:01:46.861919
1725,"""XLM"" ",-0.0208,"""FTX XLM ",2022-05-25 12:01:46.861919
1732,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-25 12:01:46.861919
1735,"""XMR"" ",0.003963,"""Binance XMR ",2022-05-25 12:01:46.861919
1737,"""XMR"" ",0.00565112,"""dYdX XMR ",2022-05-25 12:01:46.861919
1739,"""XMR"" ",0.0136,"""FTX XMR ",2022-05-25 12:01:46.861919
1743,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-25 12:01:46.861919
1749,"""XRPBUSD"" ",-0.006182,"""Binance XRPBUSD ",2022-05-25 12:01:46.861919
1758,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-25 12:01:46.861919
1761,"""YFI"" ",-0.063978,"""Binance YFI ",2022-05-25 12:01:46.861919
1763,"""YFI"" ",0.00889648,"""dYdX YFI ",2022-05-25 12:01:46.861919
1765,"""YFI"" ",-0.0152,"""FTX YFI ",2022-05-25 12:01:46.861919
1769,"""YFII"" ",0.01,"""Binance YFII ",2022-05-25 12:01:46.861919
1772,"""YFII"" ",-1.4808,"""FTX YFII ",2022-05-25 12:01:46.861919
1776,"""ZEC"" ",0.004635,"""Binance ZEC ",2022-05-25 12:01:46.861919
1778,"""ZEC"" ",0.00825208,"""dYdX ZEC ",2022-05-25 12:01:46.861919
1780,"""ZEC"" ",0.012,"""FTX ZEC ",2022-05-25 12:01:46.861919
1784,"""ZEN"" ",0.001498,"""Binance ZEN ",2022-05-25 12:01:46.861919
1790,"""ZIL"" ",0.001949,"""Binance ZIL ",2022-05-25 12:01:46.861919
1793,"""ZIL"" ",-0.004,"""FTX ZIL ",2022-05-25 12:01:46.861919
1797,"""ZRX"" ",-0.015997,"""Binance ZRX ",2022-05-25 12:01:46.861919
1799,"""ZRX"" ",0.01,"""dYdX ZRX ",2022-05-25 12:01:46.861919
1801,"""ZRX"" ",-0.0088,"""FTX ZRX ",2022-05-25 12:01:46.861919
