,Crypto,Funding Rate,Exchange,date_time
1322,"""REEF"" ",-0.0352,"""FTX REEF ",2022-05-24 12:02:30.208401
1326,"""REN"" ",0.01,"""Binance REN ",2022-05-24 12:02:30.208401
1329,"""REN"" ",-0.0344,"""FTX REN ",2022-05-24 12:02:30.208401
1335,"""RNDR"" ",-0.0584,"""FTX RNDR ",2022-05-24 12:02:30.208401
1341,"""RON"" ",0.0472,"""FTX RON ",2022-05-24 12:02:30.208401
1347,"""ROOK"" ",0.028,"""FTX ROOK ",2022-05-24 12:02:30.208401
1351,"""ROSE"" ",-0.019255,"""Binance ROSE ",2022-05-24 12:02:30.208401
1354,"""ROSE"" ",-0.0176,"""FTX ROSE ",2022-05-24 12:02:30.208401
1358,"""RSR"" ",-0.195679,"""Binance RSR ",2022-05-24 12:02:30.208401
1361,"""RSR"" ",-0.012,"""FTX RSR ",2022-05-24 12:02:30.208401
1365,"""RVN"" ",0.01,"""Binance RVN ",2022-05-24 12:02:30.208401
1371,"""SAND"" ",-0.010411,"""Binance SAND ",2022-05-24 12:02:30.208401
1374,"""SAND"" ",-0.012,"""FTX SAND ",2022-05-24 12:02:30.208401
1381,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-24 12:02:30.208401
1384,"""SC"" ",-0.007418,"""Binance SC ",2022-05-24 12:02:30.208401
1387,"""SC"" ",-0.0568,"""FTX SC ",2022-05-24 12:02:30.208401
1393,"""SCRT"" ",-0.084,"""FTX SCRT ",2022-05-24 12:02:30.208401
1399,"""SECO"" ",0.128,"""FTX SECO ",2022-05-24 12:02:30.208401
1403,"""SFP"" ",-0.004508,"""Binance SFP ",2022-05-24 12:02:30.208401
1411,"""SHIB"" ",-0.0104,"""FTX SHIB ",2022-05-24 12:02:30.208401
1418,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-24 12:02:30.208401
1421,"""SKL"" ",-0.012861,"""Binance SKL ",2022-05-24 12:02:30.208401
1424,"""SKL"" ",-0.0336,"""FTX SKL ",2022-05-24 12:02:30.208401
1430,"""SLP"" ",0.016,"""FTX SLP ",2022-05-24 12:02:30.208401
1434,"""SNX"" ",-0.001574,"""Binance SNX ",2022-05-24 12:02:30.208401
1436,"""SNX"" ",-0.01148928,"""dYdX SNX ",2022-05-24 12:02:30.208401
1438,"""SNX"" ",-0.0168,"""FTX SNX ",2022-05-24 12:02:30.208401
1442,"""SOL"" ",-0.011051,"""Binance SOL ",2022-05-24 12:02:30.208401
1444,"""SOL"" ",-0.00974352,"""dYdX SOL ",2022-05-24 12:02:30.208401
1446,"""SOL"" ",-0.0136,"""FTX SOL ",2022-05-24 12:02:30.208401
1448,"""SOL"" ",0.0597,"""BitMEX SOL ",2022-05-24 12:02:30.208401
1451,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-24 12:02:30.208401
1457,"""SOLBUSD"" ",8e-06,"""Binance SOLBUSD ",2022-05-24 12:02:30.208401
1466,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-24 12:02:30.208401
1471,"""SOS"" ",-0.3112,"""FTX SOS ",2022-05-24 12:02:30.208401
1477,"""SPELL"" ",-0.0872,"""FTX SPELL ",2022-05-24 12:02:30.208401
1481,"""SRM"" ",-0.056485,"""Binance SRM ",2022-05-24 12:02:30.208401
1484,"""SRM"" ",-0.0504,"""FTX SRM ",2022-05-24 12:02:30.208401
1491,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-24 12:02:30.208401
1496,"""SRN"" ",2.2016,"""FTX SRN ",2022-05-24 12:02:30.208401
1502,"""STEP"" ",0.0552,"""FTX STEP ",2022-05-24 12:02:30.208401
1506,"""STMX"" ",0.01,"""Binance STMX ",2022-05-24 12:02:30.208401
1509,"""STMX"" ",0.02,"""FTX STMX ",2022-05-24 12:02:30.208401
1513,"""STORJ"" ",0.01,"""Binance STORJ ",2022-05-24 12:02:30.208401
1516,"""STORJ"" ",0.0056,"""FTX STORJ ",2022-05-24 12:02:30.208401
1522,"""STX"" ",-0.08,"""FTX STX ",2022-05-24 12:02:30.208401
1526,"""SUSHI"" ",-0.049281,"""Binance SUSHI ",2022-05-24 12:02:30.208401
1528,"""SUSHI"" ",-0.00748648,"""dYdX SUSHI ",2022-05-24 12:02:30.208401
1530,"""SUSHI"" ",-0.0288,"""FTX SUSHI ",2022-05-24 12:02:30.208401
1532,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-24 12:02:30.208401
1535,"""SXP"" ",0.001375,"""Binance SXP ",2022-05-24 12:02:30.208401
1538,"""SXP"" ",-0.0048,"""FTX SXP ",2022-05-24 12:02:30.208401
1542,"""THETA"" ",0.01,"""Binance THETA ",2022-05-24 12:02:30.208401
1545,"""THETA"" ",-0.004,"""FTX THETA ",2022-05-24 12:02:30.208401
1549,"""TLM"" ",-0.014123,"""Binance TLM ",2022-05-24 12:02:30.208401
1552,"""TLM"" ",-0.0184,"""FTX TLM ",2022-05-24 12:02:30.208401
1556,"""TOMO"" ",0.01,"""Binance TOMO ",2022-05-24 12:02:30.208401
1559,"""TOMO"" ",-0.044,"""FTX TOMO ",2022-05-24 12:02:30.208401
1565,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-24 12:02:30.208401
1571,"""TONCOIN"" ",0.004,"""FTX TONCOIN ",2022-05-24 12:02:30.208401
1575,"""TRB"" ",-0.011698,"""Binance TRB ",2022-05-24 12:02:30.208401
1583,"""TRU"" ",0.0264,"""FTX TRU ",2022-05-24 12:02:30.208401
1587,"""TRX"" ",0.007655,"""Binance TRX ",2022-05-24 12:02:30.208401
1589,"""TRX"" ",0.0119592,"""dYdX TRX ",2022-05-24 12:02:30.208401
1591,"""TRX"" ",0.016,"""FTX TRX ",2022-05-24 12:02:30.208401
1593,"""TRX"" ",0.01,"""BitMEX TRX ",2022-05-24 12:02:30.208401
1599,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-24 12:02:30.208401
1604,"""TRYB"" ",-0.0416,"""FTX TRYB ",2022-05-24 12:02:30.208401
1610,"""TULIP"" ",-0.2496,"""FTX TULIP ",2022-05-24 12:02:30.208401
1615,"""UMA"" ",-0.12598368,"""dYdX UMA ",2022-05-24 12:02:30.208401
1620,"""UNFI"" ",-0.001789,"""Binance UNFI ",2022-05-24 12:02:30.208401
1626,"""UNI"" ",-0.004267,"""Binance UNI ",2022-05-24 12:02:30.208401
1628,"""UNI"" ",0.00664848,"""dYdX UNI ",2022-05-24 12:02:30.208401
1630,"""UNI"" ",-0.0024,"""FTX UNI ",2022-05-24 12:02:30.208401
1636,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-24 12:02:30.208401
1642,"""UNISWAP"" ",-0.0256,"""FTX UNISWAP ",2022-05-24 12:02:30.208401
1649,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-24 12:02:30.208401
1654,"""USDT"" ",-0.0008,"""FTX USDT ",2022-05-24 12:02:30.208401
1660,"""UST"" ",-0.664,"""FTX UST ",2022-05-24 12:02:30.208401
1664,"""VET"" ",-0.021441,"""Binance VET ",2022-05-24 12:02:30.208401
1667,"""VET"" ",-0.0144,"""FTX VET ",2022-05-24 12:02:30.208401
1674,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-24 12:02:30.208401
1677,"""WAVES"" ",-0.077823,"""Binance WAVES ",2022-05-24 12:02:30.208401
1680,"""WAVES"" ",-0.0904,"""FTX WAVES ",2022-05-24 12:02:30.208401
1684,"""WOO"" ",0.006367,"""Binance WOO ",2022-05-24 12:02:30.208401
1692,"""XAUT"" ",0.0304,"""FTX XAUT ",2022-05-24 12:02:30.208401
1699,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-24 12:02:30.208401
1705,"""XBTEUR"" ",0.01,"""BitMEX XBTEUR ",2022-05-24 12:02:30.208401
1711,"""XBTT"" ",-0.0073,"""BitMEX XBTT ",2022-05-24 12:02:30.208401
1714,"""XEM"" ",-0.03515,"""Binance XEM ",2022-05-24 12:02:30.208401
1717,"""XEM"" ",-0.1104,"""FTX XEM ",2022-05-24 12:02:30.208401
1721,"""XLM"" ",-0.008521,"""Binance XLM ",2022-05-24 12:02:30.208401
1723,"""XLM"" ",0.01,"""dYdX XLM ",2022-05-24 12:02:30.208401
1725,"""XLM"" ",-0.02,"""FTX XLM ",2022-05-24 12:02:30.208401
1732,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-24 12:02:30.208401
1735,"""XMR"" ",0.00746,"""Binance XMR ",2022-05-24 12:02:30.208401
1737,"""XMR"" ",0.00808112,"""dYdX XMR ",2022-05-24 12:02:30.208401
1739,"""XMR"" ",-0.0184,"""FTX XMR ",2022-05-24 12:02:30.208401
1743,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-24 12:02:30.208401
1749,"""XRPBUSD"" ",0.008192,"""Binance XRPBUSD ",2022-05-24 12:02:30.208401
1758,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-24 12:02:30.208401
1761,"""YFI"" ",-0.000149,"""Binance YFI ",2022-05-24 12:02:30.208401
1763,"""YFI"" ",-0.0161736,"""dYdX YFI ",2022-05-24 12:02:30.208401
1765,"""YFI"" ",-0.024,"""FTX YFI ",2022-05-24 12:02:30.208401
1769,"""YFII"" ",0.01,"""Binance YFII ",2022-05-24 12:02:30.208401
1772,"""YFII"" ",-0.0104,"""FTX YFII ",2022-05-24 12:02:30.208401
1776,"""ZEC"" ",-0.000605,"""Binance ZEC ",2022-05-24 12:02:30.208401
1778,"""ZEC"" ",0.01,"""dYdX ZEC ",2022-05-24 12:02:30.208401
1780,"""ZEC"" ",-0.004,"""FTX ZEC ",2022-05-24 12:02:30.208401
1784,"""ZEN"" ",0.01,"""Binance ZEN ",2022-05-24 12:02:30.208401
1790,"""ZIL"" ",-0.011659,"""Binance ZIL ",2022-05-24 12:02:30.208401
1793,"""ZIL"" ",-0.0096,"""FTX ZIL ",2022-05-24 12:02:30.208401
1797,"""ZRX"" ",-0.019768,"""Binance ZRX ",2022-05-24 12:02:30.208401
1799,"""ZRX"" ",0.01,"""dYdX ZRX ",2022-05-24 12:02:30.208401
1801,"""ZRX"" ",-0.032,"""FTX ZRX ",2022-05-24 12:02:30.208401
