,Crypto,Funding Rate,Exchange,date_time
1321,"""RAY"" ",-0.0464,"""FTX RAY ",2022-05-27 12:01:41.153997
1325,"""REEF"" ",-0.024088,"""Binance REEF ",2022-05-27 12:01:41.153997
1328,"""REEF"" ",0.012,"""FTX REEF ",2022-05-27 12:01:41.153997
1332,"""REN"" ",-0.035349,"""Binance REN ",2022-05-27 12:01:41.153997
1335,"""REN"" ",0.0232,"""FTX REN ",2022-05-27 12:01:41.153997
1341,"""RNDR"" ",-0.0248,"""FTX RNDR ",2022-05-27 12:01:41.153997
1347,"""RON"" ",0.1392,"""FTX RON ",2022-05-27 12:01:41.153997
1353,"""ROOK"" ",0.0768,"""FTX ROOK ",2022-05-27 12:01:41.153997
1357,"""ROSE"" ",-0.049543,"""Binance ROSE ",2022-05-27 12:01:41.153997
1360,"""ROSE"" ",-0.0432,"""FTX ROSE ",2022-05-27 12:01:41.153997
1364,"""RSR"" ",-0.031469,"""Binance RSR ",2022-05-27 12:01:41.153997
1367,"""RSR"" ",-0.0544,"""FTX RSR ",2022-05-27 12:01:41.153997
1371,"""RVN"" ",-0.013754,"""Binance RVN ",2022-05-27 12:01:41.153997
1377,"""SAND"" ",-0.045304,"""Binance SAND ",2022-05-27 12:01:41.153997
1380,"""SAND"" ",-0.0448,"""FTX SAND ",2022-05-27 12:01:41.153997
1387,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-27 12:01:41.153997
1390,"""SC"" ",-0.066932,"""Binance SC ",2022-05-27 12:01:41.153997
1393,"""SC"" ",-0.0456,"""FTX SC ",2022-05-27 12:01:41.153997
1399,"""SCRT"" ",-0.0248,"""FTX SCRT ",2022-05-27 12:01:41.153997
1405,"""SECO"" ",-0.1616,"""FTX SECO ",2022-05-27 12:01:41.153997
1409,"""SFP"" ",0.01,"""Binance SFP ",2022-05-27 12:01:41.153997
1417,"""SHIB"" ",-0.024,"""FTX SHIB ",2022-05-27 12:01:41.153997
1424,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-27 12:01:41.153997
1427,"""SKL"" ",-0.026097,"""Binance SKL ",2022-05-27 12:01:41.153997
1430,"""SKL"" ",-0.0192,"""FTX SKL ",2022-05-27 12:01:41.153997
1436,"""SLP"" ",-0.1208,"""FTX SLP ",2022-05-27 12:01:41.153997
1440,"""SNX"" ",-0.04912,"""Binance SNX ",2022-05-27 12:01:41.153997
1442,"""SNX"" ",-0.00763192,"""dYdX SNX ",2022-05-27 12:01:41.153997
1444,"""SNX"" ",-0.056,"""FTX SNX ",2022-05-27 12:01:41.153997
1448,"""SOL"" ",-0.000533,"""Binance SOL ",2022-05-27 12:01:41.153997
1450,"""SOL"" ",-0.05106464,"""dYdX SOL ",2022-05-27 12:01:41.153997
1452,"""SOL"" ",-0.008,"""FTX SOL ",2022-05-27 12:01:41.153997
1454,"""SOL"" ",0.0121,"""BitMEX SOL ",2022-05-27 12:01:41.153997
1457,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-27 12:01:41.153997
1463,"""SOLBUSD"" ",-0.001446,"""Binance SOLBUSD ",2022-05-27 12:01:41.153997
1472,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-27 12:01:41.153997
1477,"""SOS"" ",-0.2424,"""FTX SOS ",2022-05-27 12:01:41.153997
1483,"""SPELL"" ",-0.0152,"""FTX SPELL ",2022-05-27 12:01:41.153997
1487,"""SRM"" ",-0.08259,"""Binance SRM ",2022-05-27 12:01:41.153997
1490,"""SRM"" ",-0.0472,"""FTX SRM ",2022-05-27 12:01:41.153997
1497,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-27 12:01:41.153997
1502,"""SRN"" ",2.9152,"""FTX SRN ",2022-05-27 12:01:41.153997
1508,"""STEP"" ",-0.0008,"""FTX STEP ",2022-05-27 12:01:41.153997
1512,"""STMX"" ",-0.010229,"""Binance STMX ",2022-05-27 12:01:41.153997
1515,"""STMX"" ",0.0144,"""FTX STMX ",2022-05-27 12:01:41.153997
1519,"""STORJ"" ",-0.014942,"""Binance STORJ ",2022-05-27 12:01:41.153997
1522,"""STORJ"" ",-0.0176,"""FTX STORJ ",2022-05-27 12:01:41.153997
1528,"""STX"" ",-0.1184,"""FTX STX ",2022-05-27 12:01:41.153997
1532,"""SUSHI"" ",0.002061,"""Binance SUSHI ",2022-05-27 12:01:41.153997
1534,"""SUSHI"" ",0.00907328,"""dYdX SUSHI ",2022-05-27 12:01:41.153997
1536,"""SUSHI"" ",-0.0216,"""FTX SUSHI ",2022-05-27 12:01:41.153997
1538,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-27 12:01:41.153997
1541,"""SXP"" ",-0.012477,"""Binance SXP ",2022-05-27 12:01:41.153997
1544,"""SXP"" ",-0.0024,"""FTX SXP ",2022-05-27 12:01:41.153997
1548,"""THETA"" ",-0.021211,"""Binance THETA ",2022-05-27 12:01:41.153997
1551,"""THETA"" ",-0.0296,"""FTX THETA ",2022-05-27 12:01:41.153997
1555,"""TLM"" ",-0.046845,"""Binance TLM ",2022-05-27 12:01:41.153997
1558,"""TLM"" ",-0.0472,"""FTX TLM ",2022-05-27 12:01:41.153997
1562,"""TOMO"" ",-0.006629,"""Binance TOMO ",2022-05-27 12:01:41.153997
1565,"""TOMO"" ",-0.0456,"""FTX TOMO ",2022-05-27 12:01:41.153997
1571,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-27 12:01:41.153997
1577,"""TONCOIN"" ",-0.0312,"""FTX TONCOIN ",2022-05-27 12:01:41.153997
1581,"""TRB"" ",-0.011681,"""Binance TRB ",2022-05-27 12:01:41.153997
1589,"""TRU"" ",0.0128,"""FTX TRU ",2022-05-27 12:01:41.153997
1593,"""TRX"" ",0.01,"""Binance TRX ",2022-05-27 12:01:41.153997
1595,"""TRX"" ",0.01036192,"""dYdX TRX ",2022-05-27 12:01:41.153997
1597,"""TRX"" ",0.0048,"""FTX TRX ",2022-05-27 12:01:41.153997
1599,"""TRX"" ",-0.0717,"""BitMEX TRX ",2022-05-27 12:01:41.153997
1602,"""TRXBUSD"" ",0.01,"""Binance TRXBUSD ",2022-05-27 12:01:41.153997
1611,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-27 12:01:41.153997
1616,"""TRYB"" ",-0.0344,"""FTX TRYB ",2022-05-27 12:01:41.153997
1622,"""TULIP"" ",0.0248,"""FTX TULIP ",2022-05-27 12:01:41.153997
1627,"""UMA"" ",-0.0043312,"""dYdX UMA ",2022-05-27 12:01:41.153997
1632,"""UNFI"" ",-0.010183,"""Binance UNFI ",2022-05-27 12:01:41.153997
1638,"""UNI"" ",-0.009667,"""Binance UNI ",2022-05-27 12:01:41.153997
1640,"""UNI"" ",0.00299784,"""dYdX UNI ",2022-05-27 12:01:41.153997
1642,"""UNI"" ",-0.0024,"""FTX UNI ",2022-05-27 12:01:41.153997
1648,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-27 12:01:41.153997
1654,"""UNISWAP"" ",-0.124,"""FTX UNISWAP ",2022-05-27 12:01:41.153997
1661,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-27 12:01:41.153997
1666,"""USDT"" ",-0.0016,"""FTX USDT ",2022-05-27 12:01:41.153997
1672,"""UST"" ",0.2832,"""FTX UST ",2022-05-27 12:01:41.153997
1676,"""VET"" ",-0.018351,"""Binance VET ",2022-05-27 12:01:41.153997
1679,"""VET"" ",-0.0344,"""FTX VET ",2022-05-27 12:01:41.153997
1686,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-27 12:01:41.153997
1689,"""WAVES"" ",-0.124047,"""Binance WAVES ",2022-05-27 12:01:41.153997
1692,"""WAVES"" ",-0.1032,"""FTX WAVES ",2022-05-27 12:01:41.153997
1696,"""WOO"" ",0.00189,"""Binance WOO ",2022-05-27 12:01:41.153997
1704,"""XAUT"" ",-0.0224,"""FTX XAUT ",2022-05-27 12:01:41.153997
1711,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-27 12:01:41.153997
1717,"""XBTEUR"" ",0.01,"""BitMEX XBTEUR ",2022-05-27 12:01:41.153997
1723,"""XBTT"" ",0.0048,"""BitMEX XBTT ",2022-05-27 12:01:41.153997
1726,"""XEM"" ",-0.059981,"""Binance XEM ",2022-05-27 12:01:41.153997
1729,"""XEM"" ",-0.0384,"""FTX XEM ",2022-05-27 12:01:41.153997
1733,"""XLM"" ",-0.002245,"""Binance XLM ",2022-05-27 12:01:41.153997
1735,"""XLM"" ",0.01,"""dYdX XLM ",2022-05-27 12:01:41.153997
1737,"""XLM"" ",-0.0056,"""FTX XLM ",2022-05-27 12:01:41.153997
1744,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-27 12:01:41.153997
1747,"""XMR"" ",-0.009105,"""Binance XMR ",2022-05-27 12:01:41.153997
1749,"""XMR"" ",0.01046936,"""dYdX XMR ",2022-05-27 12:01:41.153997
1751,"""XMR"" ",-0.008,"""FTX XMR ",2022-05-27 12:01:41.153997
1755,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-27 12:01:41.153997
1761,"""XRPBUSD"" ",-6.8e-05,"""Binance XRPBUSD ",2022-05-27 12:01:41.153997
1770,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-27 12:01:41.153997
1773,"""YFI"" ",-0.018508,"""Binance YFI ",2022-05-27 12:01:41.153997
1775,"""YFI"" ",0.00215608,"""dYdX YFI ",2022-05-27 12:01:41.153997
1777,"""YFI"" ",-0.0232,"""FTX YFI ",2022-05-27 12:01:41.153997
1781,"""YFII"" ",0.01,"""Binance YFII ",2022-05-27 12:01:41.153997
1784,"""YFII"" ",-0.4448,"""FTX YFII ",2022-05-27 12:01:41.153997
1788,"""ZEC"" ",0.003246,"""Binance ZEC ",2022-05-27 12:01:41.153997
1790,"""ZEC"" ",0.00860048,"""dYdX ZEC ",2022-05-27 12:01:41.153997
1792,"""ZEC"" ",-0.0064,"""FTX ZEC ",2022-05-27 12:01:41.153997
1796,"""ZEN"" ",-0.00128,"""Binance ZEN ",2022-05-27 12:01:41.153997
1802,"""ZIL"" ",-0.008229,"""Binance ZIL ",2022-05-27 12:01:41.153997
1805,"""ZIL"" ",-0.0048,"""FTX ZIL ",2022-05-27 12:01:41.153997
1809,"""ZRX"" ",-0.02497,"""Binance ZRX ",2022-05-27 12:01:41.153997
1811,"""ZRX"" ",0.01,"""dYdX ZRX ",2022-05-27 12:01:41.153997
1813,"""ZRX"" ",-0.0272,"""FTX ZRX ",2022-05-27 12:01:41.153997
