,Crypto,Funding Rate,Exchange,date_time
1321,"""RAY"" ",-0.0584,"""FTX RAY ",2022-05-28 12:00:55.072416
1325,"""REEF"" ",-0.031251,"""Binance REEF ",2022-05-28 12:00:55.072416
1328,"""REEF"" ",0.0128,"""FTX REEF ",2022-05-28 12:00:55.072416
1332,"""REN"" ",-0.043191,"""Binance REN ",2022-05-28 12:00:55.072416
1335,"""REN"" ",0.036,"""FTX REN ",2022-05-28 12:00:55.072416
1341,"""RNDR"" ",-0.0136,"""FTX RNDR ",2022-05-28 12:00:55.072416
1347,"""RON"" ",0.0976,"""FTX RON ",2022-05-28 12:00:55.072416
1353,"""ROOK"" ",-0.0256,"""FTX ROOK ",2022-05-28 12:00:55.072416
1357,"""ROSE"" ",-0.022057,"""Binance ROSE ",2022-05-28 12:00:55.072416
1360,"""ROSE"" ",-0.0256,"""FTX ROSE ",2022-05-28 12:00:55.072416
1364,"""RSR"" ",-0.055173,"""Binance RSR ",2022-05-28 12:00:55.072416
1367,"""RSR"" ",-0.0488,"""FTX RSR ",2022-05-28 12:00:55.072416
1371,"""RVN"" ",-0.006817,"""Binance RVN ",2022-05-28 12:00:55.072416
1377,"""SAND"" ",-0.012543,"""Binance SAND ",2022-05-28 12:00:55.072416
1380,"""SAND"" ",-0.0144,"""FTX SAND ",2022-05-28 12:00:55.072416
1387,"""SANDT"" ",0.01,"""BitMEX SANDT ",2022-05-28 12:00:55.072416
1390,"""SC"" ",-0.039978,"""Binance SC ",2022-05-28 12:00:55.072416
1393,"""SC"" ",0.0144,"""FTX SC ",2022-05-28 12:00:55.072416
1399,"""SCRT"" ",-0.1048,"""FTX SCRT ",2022-05-28 12:00:55.072416
1405,"""SECO"" ",-0.0832,"""FTX SECO ",2022-05-28 12:00:55.072416
1409,"""SFP"" ",0.01,"""Binance SFP ",2022-05-28 12:00:55.072416
1417,"""SHIB"" ",-0.0136,"""FTX SHIB ",2022-05-28 12:00:55.072416
1424,"""SHIBT"" ",0.01,"""BitMEX SHIBT ",2022-05-28 12:00:55.072416
1427,"""SKL"" ",0.00036,"""Binance SKL ",2022-05-28 12:00:55.072416
1430,"""SKL"" ",-0.0632,"""FTX SKL ",2022-05-28 12:00:55.072416
1436,"""SLP"" ",0.0072,"""FTX SLP ",2022-05-28 12:00:55.072416
1440,"""SNX"" ",-0.011409,"""Binance SNX ",2022-05-28 12:00:55.072416
1442,"""SNX"" ",0.00105072,"""dYdX SNX ",2022-05-28 12:00:55.072416
1444,"""SNX"" ",-0.0328,"""FTX SNX ",2022-05-28 12:00:55.072416
1448,"""SOL"" ",-0.001494,"""Binance SOL ",2022-05-28 12:00:55.072416
1450,"""SOL"" ",0.00436864,"""dYdX SOL ",2022-05-28 12:00:55.072416
1452,"""SOL"" ",-0.016,"""FTX SOL ",2022-05-28 12:00:55.072416
1454,"""SOL"" ",0.01,"""BitMEX SOL ",2022-05-28 12:00:55.072416
1457,"""SOLBU"" ",-0.002965,"""Binance SOLBU ",2022-05-28 12:00:55.072416
1463,"""SOLBUSD"" ",0.001349,"""Binance SOLBUSD ",2022-05-28 12:00:55.072416
1472,"""SOLT"" ",0.01,"""BitMEX SOLT ",2022-05-28 12:00:55.072416
1477,"""SOS"" ",-0.3696,"""FTX SOS ",2022-05-28 12:00:55.072416
1483,"""SPELL"" ",-0.1144,"""FTX SPELL ",2022-05-28 12:00:55.072416
1487,"""SRM"" ",-0.027734,"""Binance SRM ",2022-05-28 12:00:55.072416
1490,"""SRM"" ",-0.064,"""FTX SRM ",2022-05-28 12:00:55.072416
1497,"""SRMT"" ",0.2713,"""BitMEX SRMT ",2022-05-28 12:00:55.072416
1502,"""SRN"" ",0.1896,"""FTX SRN ",2022-05-28 12:00:55.072416
1508,"""STEP"" ",0.0744,"""FTX STEP ",2022-05-28 12:00:55.072416
1512,"""STMX"" ",-0.008022,"""Binance STMX ",2022-05-28 12:00:55.072416
1515,"""STMX"" ",-0.004,"""FTX STMX ",2022-05-28 12:00:55.072416
1519,"""STORJ"" ",-0.014501,"""Binance STORJ ",2022-05-28 12:00:55.072416
1522,"""STORJ"" ",-0.0216,"""FTX STORJ ",2022-05-28 12:00:55.072416
1528,"""STX"" ",-0.0456,"""FTX STX ",2022-05-28 12:00:55.072416
1532,"""SUSHI"" ",-0.006125,"""Binance SUSHI ",2022-05-28 12:00:55.072416
1534,"""SUSHI"" ",0.00325224,"""dYdX SUSHI ",2022-05-28 12:00:55.072416
1536,"""SUSHI"" ",-0.0128,"""FTX SUSHI ",2022-05-28 12:00:55.072416
1538,"""SUSHI"" ",0.0735,"""BitMEX SUSHI ",2022-05-28 12:00:55.072416
1541,"""SXP"" ",0.008229,"""Binance SXP ",2022-05-28 12:00:55.072416
1544,"""SXP"" ",-0.0072,"""FTX SXP ",2022-05-28 12:00:55.072416
1548,"""THETA"" ",-0.003354,"""Binance THETA ",2022-05-28 12:00:55.072416
1551,"""THETA"" ",-0.0232,"""FTX THETA ",2022-05-28 12:00:55.072416
1555,"""TLM"" ",-0.025682,"""Binance TLM ",2022-05-28 12:00:55.072416
1558,"""TLM"" ",0.0136,"""FTX TLM ",2022-05-28 12:00:55.072416
1562,"""TOMO"" ",-0.056801,"""Binance TOMO ",2022-05-28 12:00:55.072416
1565,"""TOMO"" ",-0.0368,"""FTX TOMO ",2022-05-28 12:00:55.072416
1571,"""TONCO"" ",0.0128,"""FTX TONCO ",2022-05-28 12:00:55.072416
1577,"""TONCOIN"" ",-0.0808,"""FTX TONCOIN ",2022-05-28 12:00:55.072416
1581,"""TRB"" ",-0.049011,"""Binance TRB ",2022-05-28 12:00:55.072416
1589,"""TRU"" ",0.0008,"""FTX TRU ",2022-05-28 12:00:55.072416
1593,"""TRX"" ",0.01,"""Binance TRX ",2022-05-28 12:00:55.072416
1595,"""TRX"" ",0.01820984,"""dYdX TRX ",2022-05-28 12:00:55.072416
1597,"""TRX"" ",-0.0056,"""FTX TRX ",2022-05-28 12:00:55.072416
1599,"""TRX"" ",0.01,"""BitMEX TRX ",2022-05-28 12:00:55.072416
1602,"""TRXBUSD"" ",0.01,"""Binance TRXBUSD ",2022-05-28 12:00:55.072416
1611,"""TRXT"" ",0.01,"""BitMEX TRXT ",2022-05-28 12:00:55.072416
1616,"""TRYB"" ",-0.04,"""FTX TRYB ",2022-05-28 12:00:55.072416
1622,"""TULIP"" ",-0.0728,"""FTX TULIP ",2022-05-28 12:00:55.072416
1627,"""UMA"" ",-0.15175848,"""dYdX UMA ",2022-05-28 12:00:55.072416
1632,"""UNFI"" ",-0.019682,"""Binance UNFI ",2022-05-28 12:00:55.072416
1638,"""UNI"" ",-0.000462,"""Binance UNI ",2022-05-28 12:00:55.072416
1640,"""UNI"" ",0.00355864,"""dYdX UNI ",2022-05-28 12:00:55.072416
1642,"""UNI"" ",0.0072,"""FTX UNI ",2022-05-28 12:00:55.072416
1648,"""UNISW"" ",0.1192,"""FTX UNISW ",2022-05-28 12:00:55.072416
1654,"""UNISWAP"" ",0.0296,"""FTX UNISWAP ",2022-05-28 12:00:55.072416
1661,"""UNIT"" ",0.1742,"""BitMEX UNIT ",2022-05-28 12:00:55.072416
1666,"""USDT"" ",-0.0024,"""FTX USDT ",2022-05-28 12:00:55.072416
1672,"""UST"" ",0.2832,"""FTX UST ",2022-05-28 12:00:55.072416
1676,"""VET"" ",-0.002171,"""Binance VET ",2022-05-28 12:00:55.072416
1679,"""VET"" ",0.0024,"""FTX VET ",2022-05-28 12:00:55.072416
1686,"""VETT"" ",0.1575,"""BitMEX VETT ",2022-05-28 12:00:55.072416
1689,"""WAVES"" ",-0.15341,"""Binance WAVES ",2022-05-28 12:00:55.072416
1692,"""WAVES"" ",-0.1184,"""FTX WAVES ",2022-05-28 12:00:55.072416
1696,"""WOO"" ",0.002281,"""Binance WOO ",2022-05-28 12:00:55.072416
1704,"""XAUT"" ",-0.0192,"""FTX XAUT ",2022-05-28 12:00:55.072416
1711,"""XBTEU"" ",0.01,"""BitMEX XBTEU ",2022-05-28 12:00:55.072416
1717,"""XBTEUR"" ",0.0085,"""BitMEX XBTEUR ",2022-05-28 12:00:55.072416
1723,"""XBTT"" ",0.007,"""BitMEX XBTT ",2022-05-28 12:00:55.072416
1726,"""XEM"" ",-0.05069,"""Binance XEM ",2022-05-28 12:00:55.072416
1729,"""XEM"" ",-0.0064,"""FTX XEM ",2022-05-28 12:00:55.072416
1733,"""XLM"" ",0.0069,"""Binance XLM ",2022-05-28 12:00:55.072416
1735,"""XLM"" ",0.01,"""dYdX XLM ",2022-05-28 12:00:55.072416
1737,"""XLM"" ",-0.0128,"""FTX XLM ",2022-05-28 12:00:55.072416
1744,"""XLMT"" ",0.0887,"""BitMEX XLMT ",2022-05-28 12:00:55.072416
1747,"""XMR"" ",0.004924,"""Binance XMR ",2022-05-28 12:00:55.072416
1749,"""XMR"" ",0.00993512,"""dYdX XMR ",2022-05-28 12:00:55.072416
1751,"""XMR"" ",0.0008,"""FTX XMR ",2022-05-28 12:00:55.072416
1755,"""XRPBU"" ",0.01,"""Binance XRPBU ",2022-05-28 12:00:55.072416
1761,"""XRPBUSD"" ",-0.00352,"""Binance XRPBUSD ",2022-05-28 12:00:55.072416
1770,"""XRPT"" ",0.01,"""BitMEX XRPT ",2022-05-28 12:00:55.072416
1773,"""YFI"" ",-0.009473,"""Binance YFI ",2022-05-28 12:00:55.072416
1775,"""YFI"" ",0.00121376,"""dYdX YFI ",2022-05-28 12:00:55.072416
1777,"""YFI"" ",-0.0328,"""FTX YFI ",2022-05-28 12:00:55.072416
1781,"""YFII"" ",0.01,"""Binance YFII ",2022-05-28 12:00:55.072416
1784,"""YFII"" ",-0.436,"""FTX YFII ",2022-05-28 12:00:55.072416
1788,"""ZEC"" ",-0.005774,"""Binance ZEC ",2022-05-28 12:00:55.072416
1790,"""ZEC"" ",0.00923536,"""dYdX ZEC ",2022-05-28 12:00:55.072416
1792,"""ZEC"" ",-0.0024,"""FTX ZEC ",2022-05-28 12:00:55.072416
1796,"""ZEN"" ",0.01,"""Binance ZEN ",2022-05-28 12:00:55.072416
1802,"""ZIL"" ",-0.027469,"""Binance ZIL ",2022-05-28 12:00:55.072416
1805,"""ZIL"" ",-0.0232,"""FTX ZIL ",2022-05-28 12:00:55.072416
1809,"""ZRX"" ",-0.034471,"""Binance ZRX ",2022-05-28 12:00:55.072416
1811,"""ZRX"" ",0.00916256,"""dYdX ZRX ",2022-05-28 12:00:55.072416
1813,"""ZRX"" ",-0.0256,"""FTX ZRX ",2022-05-28 12:00:55.072416
